,path,label
81,Data/preprocessed slices/slice_140_NC240_nomotion.npy,0
82,Data/preprocessed slices/slice_140_NC242_motion.npy,1
83,Data/preprocessed slices/slice_140_NC242_nomotion.npy,0
84,Data/preprocessed slices/slice_140_NC244_motion.npy,1
85,Data/preprocessed slices/slice_140_NC244_nomotion.npy,0
86,Data/preprocessed slices/slice_140_NC254_motion.npy,1
87,Data/preprocessed slices/slice_140_NC254_nomotion.npy,0
88,Data/preprocessed slices/slice_141_NC225_motion.npy,1
89,Data/preprocessed slices/slice_141_NC225_nomotion.npy,0
90,Data/preprocessed slices/slice_141_NC240_motion.npy,1
91,Data/preprocessed slices/slice_141_NC240_nomotion.npy,0
92,Data/preprocessed slices/slice_141_NC242_motion.npy,1
93,Data/preprocessed slices/slice_141_NC242_nomotion.npy,0
94,Data/preprocessed slices/slice_141_NC244_motion.npy,1
95,Data/preprocessed slices/slice_141_NC244_nomotion.npy,0
96,Data/preprocessed slices/slice_141_NC254_motion.npy,1
97,Data/preprocessed slices/slice_141_NC254_nomotion.npy,0
98,Data/preprocessed slices/slice_142_NC225_motion.npy,1
99,Data/preprocessed slices/slice_142_NC225_nomotion.npy,0
100,Data/preprocessed slices/slice_142_NC240_motion.npy,1
101,Data/preprocessed slices/slice_142_NC240_nomotion.npy,0
102,Data/preprocessed slices/slice_142_NC242_motion.npy,1
103,Data/preprocessed slices/slice_142_NC242_nomotion.npy,0
104,Data/preprocessed slices/slice_142_NC244_motion.npy,1
105,Data/preprocessed slices/slice_142_NC244_nomotion.npy,0
106,Data/preprocessed slices/slice_142_NC254_motion.npy,1
107,Data/preprocessed slices/slice_142_NC254_nomotion.npy,0
108,Data/preprocessed slices/slice_143_NC225_motion.npy,1
109,Data/preprocessed slices/slice_143_NC225_nomotion.npy,0
110,Data/preprocessed slices/slice_143_NC240_motion.npy,1
111,Data/preprocessed slices/slice_143_NC240_nomotion.npy,0
112,Data/preprocessed slices/slice_143_NC242_motion.npy,1
113,Data/preprocessed slices/slice_143_NC242_nomotion.npy,0
114,Data/preprocessed slices/slice_143_NC244_motion.npy,1
115,Data/preprocessed slices/slice_143_NC244_nomotion.npy,0
116,Data/preprocessed slices/slice_143_NC254_motion.npy,1
117,Data/preprocessed slices/slice_143_NC254_nomotion.npy,0
118,Data/preprocessed slices/slice_144_NC225_motion.npy,1
119,Data/preprocessed slices/slice_144_NC225_nomotion.npy,0
120,Data/preprocessed slices/slice_144_NC240_motion.npy,1
121,Data/preprocessed slices/slice_144_NC240_nomotion.npy,0
122,Data/preprocessed slices/slice_144_NC242_motion.npy,1
123,Data/preprocessed slices/slice_144_NC242_nomotion.npy,0
124,Data/preprocessed slices/slice_144_NC244_motion.npy,1
125,Data/preprocessed slices/slice_144_NC244_nomotion.npy,0
126,Data/preprocessed slices/slice_144_NC254_motion.npy,1
127,Data/preprocessed slices/slice_144_NC254_nomotion.npy,0
128,Data/preprocessed slices/slice_145_NC225_motion.npy,1
129,Data/preprocessed slices/slice_145_NC225_nomotion.npy,0
130,Data/preprocessed slices/slice_145_NC240_motion.npy,1
131,Data/preprocessed slices/slice_145_NC240_nomotion.npy,0
132,Data/preprocessed slices/slice_145_NC242_motion.npy,1
133,Data/preprocessed slices/slice_145_NC242_nomotion.npy,0
134,Data/preprocessed slices/slice_145_NC244_motion.npy,1
135,Data/preprocessed slices/slice_145_NC244_nomotion.npy,0
136,Data/preprocessed slices/slice_145_NC254_motion.npy,1
137,Data/preprocessed slices/slice_145_NC254_nomotion.npy,0
138,Data/preprocessed slices/slice_146_NC225_motion.npy,1
139,Data/preprocessed slices/slice_146_NC225_nomotion.npy,0
140,Data/preprocessed slices/slice_146_NC240_motion.npy,1
141,Data/preprocessed slices/slice_146_NC240_nomotion.npy,0
142,Data/preprocessed slices/slice_146_NC242_motion.npy,1
143,Data/preprocessed slices/slice_146_NC242_nomotion.npy,0
144,Data/preprocessed slices/slice_146_NC244_motion.npy,1
145,Data/preprocessed slices/slice_146_NC244_nomotion.npy,0
146,Data/preprocessed slices/slice_146_NC254_motion.npy,1
147,Data/preprocessed slices/slice_146_NC254_nomotion.npy,0
148,Data/preprocessed slices/slice_147_NC225_motion.npy,1
149,Data/preprocessed slices/slice_147_NC225_nomotion.npy,0
150,Data/preprocessed slices/slice_147_NC240_motion.npy,1
151,Data/preprocessed slices/slice_147_NC240_nomotion.npy,0
152,Data/preprocessed slices/slice_147_NC242_motion.npy,1
153,Data/preprocessed slices/slice_147_NC242_nomotion.npy,0
154,Data/preprocessed slices/slice_147_NC244_motion.npy,1
155,Data/preprocessed slices/slice_147_NC244_nomotion.npy,0
156,Data/preprocessed slices/slice_147_NC254_motion.npy,1
157,Data/preprocessed slices/slice_147_NC254_nomotion.npy,0
158,Data/preprocessed slices/slice_148_NC225_motion.npy,1
159,Data/preprocessed slices/slice_148_NC225_nomotion.npy,0
160,Data/preprocessed slices/slice_148_NC240_motion.npy,1
161,Data/preprocessed slices/slice_148_NC240_nomotion.npy,0
162,Data/preprocessed slices/slice_148_NC242_motion.npy,1
163,Data/preprocessed slices/slice_148_NC242_nomotion.npy,0
164,Data/preprocessed slices/slice_148_NC244_motion.npy,1
165,Data/preprocessed slices/slice_148_NC244_nomotion.npy,0
166,Data/preprocessed slices/slice_148_NC254_motion.npy,1
167,Data/preprocessed slices/slice_148_NC254_nomotion.npy,0
168,Data/preprocessed slices/slice_149_NC225_motion.npy,1
169,Data/preprocessed slices/slice_149_NC225_nomotion.npy,0
170,Data/preprocessed slices/slice_149_NC240_motion.npy,1
171,Data/preprocessed slices/slice_149_NC240_nomotion.npy,0
172,Data/preprocessed slices/slice_149_NC242_motion.npy,1
173,Data/preprocessed slices/slice_149_NC242_nomotion.npy,0
174,Data/preprocessed slices/slice_149_NC244_motion.npy,1
175,Data/preprocessed slices/slice_149_NC244_nomotion.npy,0
176,Data/preprocessed slices/slice_149_NC254_motion.npy,1
177,Data/preprocessed slices/slice_149_NC254_nomotion.npy,0
178,Data/preprocessed slices/slice_119_NC240_motion.npy,1
179,Data/preprocessed slices/slice_119_NC240_nomotion.npy,0
180,Data/preprocessed slices/slice_119_NC242_motion.npy,1
181,Data/preprocessed slices/slice_119_NC242_nomotion.npy,0
182,Data/preprocessed slices/slice_119_NC244_motion.npy,1
183,Data/preprocessed slices/slice_119_NC244_nomotion.npy,0
184,Data/preprocessed slices/slice_119_NC254_motion.npy,1
185,Data/preprocessed slices/slice_119_NC254_nomotion.npy,0
186,Data/preprocessed slices/slice_120_NC225_motion.npy,1
187,Data/preprocessed slices/slice_120_NC225_nomotion.npy,0
188,Data/preprocessed slices/slice_120_NC240_motion.npy,1
189,Data/preprocessed slices/slice_120_NC240_nomotion.npy,0
190,Data/preprocessed slices/slice_120_NC242_motion.npy,1
191,Data/preprocessed slices/slice_120_NC242_nomotion.npy,0
192,Data/preprocessed slices/slice_120_NC244_motion.npy,1
193,Data/preprocessed slices/slice_120_NC244_nomotion.npy,0
194,Data/preprocessed slices/slice_120_NC254_motion.npy,1
195,Data/preprocessed slices/slice_120_NC254_nomotion.npy,0
196,Data/preprocessed slices/slice_121_NC225_motion.npy,1
197,Data/preprocessed slices/slice_121_NC225_nomotion.npy,0
198,Data/preprocessed slices/slice_121_NC240_motion.npy,1
199,Data/preprocessed slices/slice_121_NC240_nomotion.npy,0
200,Data/preprocessed slices/slice_121_NC242_motion.npy,1
201,Data/preprocessed slices/slice_121_NC242_nomotion.npy,0
202,Data/preprocessed slices/slice_121_NC244_motion.npy,1
203,Data/preprocessed slices/slice_121_NC244_nomotion.npy,0
204,Data/preprocessed slices/slice_121_NC254_motion.npy,1
205,Data/preprocessed slices/slice_121_NC254_nomotion.npy,0
206,Data/preprocessed slices/slice_122_NC225_motion.npy,1
207,Data/preprocessed slices/slice_122_NC225_nomotion.npy,0
208,Data/preprocessed slices/slice_122_NC240_motion.npy,1
209,Data/preprocessed slices/slice_122_NC240_nomotion.npy,0
210,Data/preprocessed slices/slice_122_NC242_motion.npy,1
211,Data/preprocessed slices/slice_122_NC242_nomotion.npy,0
212,Data/preprocessed slices/slice_122_NC244_motion.npy,1
213,Data/preprocessed slices/slice_122_NC244_nomotion.npy,0
214,Data/preprocessed slices/slice_122_NC254_motion.npy,1
215,Data/preprocessed slices/slice_122_NC254_nomotion.npy,0
216,Data/preprocessed slices/slice_123_NC225_motion.npy,1
217,Data/preprocessed slices/slice_123_NC225_nomotion.npy,0
218,Data/preprocessed slices/slice_123_NC240_motion.npy,1
219,Data/preprocessed slices/slice_123_NC240_nomotion.npy,0
220,Data/preprocessed slices/slice_123_NC242_motion.npy,1
221,Data/preprocessed slices/slice_123_NC242_nomotion.npy,0
222,Data/preprocessed slices/slice_123_NC244_motion.npy,1
223,Data/preprocessed slices/slice_123_NC244_nomotion.npy,0
224,Data/preprocessed slices/slice_123_NC254_motion.npy,1
225,Data/preprocessed slices/slice_123_NC254_nomotion.npy,0
226,Data/preprocessed slices/slice_124_NC225_motion.npy,1
227,Data/preprocessed slices/slice_124_NC225_nomotion.npy,0
228,Data/preprocessed slices/slice_124_NC240_motion.npy,1
229,Data/preprocessed slices/slice_124_NC240_nomotion.npy,0
230,Data/preprocessed slices/slice_124_NC242_motion.npy,1
231,Data/preprocessed slices/slice_124_NC242_nomotion.npy,0
232,Data/preprocessed slices/slice_124_NC244_motion.npy,1
233,Data/preprocessed slices/slice_124_NC244_nomotion.npy,0
234,Data/preprocessed slices/slice_124_NC254_motion.npy,1
235,Data/preprocessed slices/slice_124_NC254_nomotion.npy,0
236,Data/preprocessed slices/slice_125_NC225_motion.npy,1
237,Data/preprocessed slices/slice_125_NC225_nomotion.npy,0
238,Data/preprocessed slices/slice_125_NC240_motion.npy,1
239,Data/preprocessed slices/slice_125_NC240_nomotion.npy,0
240,Data/preprocessed slices/slice_125_NC242_motion.npy,1
241,Data/preprocessed slices/slice_125_NC242_nomotion.npy,0
242,Data/preprocessed slices/slice_125_NC244_motion.npy,1
243,Data/preprocessed slices/slice_125_NC244_nomotion.npy,0
244,Data/preprocessed slices/slice_125_NC254_motion.npy,1
245,Data/preprocessed slices/slice_125_NC254_nomotion.npy,0
246,Data/preprocessed slices/slice_126_NC225_motion.npy,1
247,Data/preprocessed slices/slice_126_NC225_nomotion.npy,0
248,Data/preprocessed slices/slice_126_NC240_motion.npy,1
249,Data/preprocessed slices/slice_126_NC240_nomotion.npy,0
250,Data/preprocessed slices/slice_126_NC242_motion.npy,1
251,Data/preprocessed slices/slice_126_NC242_nomotion.npy,0
252,Data/preprocessed slices/slice_126_NC244_motion.npy,1
253,Data/preprocessed slices/slice_126_NC244_nomotion.npy,0
254,Data/preprocessed slices/slice_126_NC254_motion.npy,1
255,Data/preprocessed slices/slice_126_NC254_nomotion.npy,0
256,Data/preprocessed slices/slice_127_NC225_motion.npy,1
257,Data/preprocessed slices/slice_127_NC225_nomotion.npy,0
258,Data/preprocessed slices/slice_127_NC240_motion.npy,1
259,Data/preprocessed slices/slice_127_NC240_nomotion.npy,0
260,Data/preprocessed slices/slice_127_NC242_motion.npy,1
261,Data/preprocessed slices/slice_127_NC242_nomotion.npy,0
262,Data/preprocessed slices/slice_127_NC244_motion.npy,1
263,Data/preprocessed slices/slice_127_NC244_nomotion.npy,0
264,Data/preprocessed slices/slice_127_NC254_motion.npy,1
265,Data/preprocessed slices/slice_127_NC254_nomotion.npy,0
266,Data/preprocessed slices/slice_128_NC225_motion.npy,1
267,Data/preprocessed slices/slice_128_NC225_nomotion.npy,0
268,Data/preprocessed slices/slice_128_NC240_motion.npy,1
269,Data/preprocessed slices/slice_128_NC240_nomotion.npy,0
270,Data/preprocessed slices/slice_128_NC242_motion.npy,1
271,Data/preprocessed slices/slice_128_NC242_nomotion.npy,0
272,Data/preprocessed slices/slice_128_NC244_motion.npy,1
273,Data/preprocessed slices/slice_128_NC244_nomotion.npy,0
274,Data/preprocessed slices/slice_128_NC254_motion.npy,1
275,Data/preprocessed slices/slice_128_NC254_nomotion.npy,0
276,Data/preprocessed slices/slice_129_NC225_motion.npy,1
277,Data/preprocessed slices/slice_129_NC225_nomotion.npy,0
278,Data/preprocessed slices/slice_129_NC240_motion.npy,1
279,Data/preprocessed slices/slice_129_NC240_nomotion.npy,0
280,Data/preprocessed slices/slice_129_NC242_motion.npy,1
281,Data/preprocessed slices/slice_129_NC242_nomotion.npy,0
282,Data/preprocessed slices/slice_129_NC244_motion.npy,1
283,Data/preprocessed slices/slice_129_NC244_nomotion.npy,0
284,Data/preprocessed slices/slice_129_NC254_motion.npy,1
285,Data/preprocessed slices/slice_129_NC254_nomotion.npy,0
286,Data/preprocessed slices/slice_130_NC225_motion.npy,1
287,Data/preprocessed slices/slice_130_NC225_nomotion.npy,0
288,Data/preprocessed slices/slice_130_NC240_motion.npy,1
289,Data/preprocessed slices/slice_130_NC240_nomotion.npy,0
290,Data/preprocessed slices/slice_130_NC242_motion.npy,1
291,Data/preprocessed slices/slice_130_NC242_nomotion.npy,0
292,Data/preprocessed slices/slice_130_NC244_motion.npy,1
293,Data/preprocessed slices/slice_130_NC244_nomotion.npy,0
294,Data/preprocessed slices/slice_130_NC254_motion.npy,1
295,Data/preprocessed slices/slice_130_NC254_nomotion.npy,0
296,Data/preprocessed slices/slice_131_NC225_motion.npy,1
297,Data/preprocessed slices/slice_131_NC225_nomotion.npy,0
298,Data/preprocessed slices/slice_131_NC240_motion.npy,1
299,Data/preprocessed slices/slice_131_NC240_nomotion.npy,0
300,Data/preprocessed slices/slice_131_NC242_motion.npy,1
301,Data/preprocessed slices/slice_131_NC242_nomotion.npy,0
302,Data/preprocessed slices/slice_131_NC244_motion.npy,1
303,Data/preprocessed slices/slice_131_NC244_nomotion.npy,0
304,Data/preprocessed slices/slice_131_NC254_motion.npy,1
305,Data/preprocessed slices/slice_131_NC254_nomotion.npy,0
306,Data/preprocessed slices/slice_132_NC225_motion.npy,1
307,Data/preprocessed slices/slice_132_NC225_nomotion.npy,0
308,Data/preprocessed slices/slice_132_NC240_motion.npy,1
309,Data/preprocessed slices/slice_132_NC240_nomotion.npy,0
310,Data/preprocessed slices/slice_132_NC242_motion.npy,1
311,Data/preprocessed slices/slice_132_NC242_nomotion.npy,0
312,Data/preprocessed slices/slice_132_NC244_motion.npy,1
313,Data/preprocessed slices/slice_132_NC244_nomotion.npy,0
314,Data/preprocessed slices/slice_132_NC254_motion.npy,1
315,Data/preprocessed slices/slice_132_NC254_nomotion.npy,0
316,Data/preprocessed slices/slice_133_NC225_motion.npy,1
317,Data/preprocessed slices/slice_133_NC225_nomotion.npy,0
318,Data/preprocessed slices/slice_133_NC240_motion.npy,1
319,Data/preprocessed slices/slice_133_NC240_nomotion.npy,0
320,Data/preprocessed slices/slice_133_NC242_motion.npy,1
321,Data/preprocessed slices/slice_133_NC242_nomotion.npy,0
322,Data/preprocessed slices/slice_133_NC244_motion.npy,1
323,Data/preprocessed slices/slice_133_NC244_nomotion.npy,0
324,Data/preprocessed slices/slice_133_NC254_motion.npy,1
325,Data/preprocessed slices/slice_133_NC254_nomotion.npy,0
326,Data/preprocessed slices/slice_134_NC225_motion.npy,1
327,Data/preprocessed slices/slice_134_NC225_nomotion.npy,0
328,Data/preprocessed slices/slice_103_NC225_motion.npy,1
329,Data/preprocessed slices/slice_103_NC225_nomotion.npy,0
330,Data/preprocessed slices/slice_103_NC240_motion.npy,1
331,Data/preprocessed slices/slice_103_NC240_nomotion.npy,0
332,Data/preprocessed slices/slice_103_NC242_motion.npy,1
333,Data/preprocessed slices/slice_103_NC242_nomotion.npy,0
334,Data/preprocessed slices/slice_103_NC244_motion.npy,1
335,Data/preprocessed slices/slice_103_NC244_nomotion.npy,0
336,Data/preprocessed slices/slice_103_NC254_motion.npy,1
337,Data/preprocessed slices/slice_103_NC254_nomotion.npy,0
338,Data/preprocessed slices/slice_104_NC225_motion.npy,1
339,Data/preprocessed slices/slice_104_NC225_nomotion.npy,0
340,Data/preprocessed slices/slice_104_NC240_motion.npy,1
341,Data/preprocessed slices/slice_104_NC240_nomotion.npy,0
342,Data/preprocessed slices/slice_104_NC242_motion.npy,1
343,Data/preprocessed slices/slice_104_NC242_nomotion.npy,0
344,Data/preprocessed slices/slice_104_NC244_motion.npy,1
345,Data/preprocessed slices/slice_104_NC244_nomotion.npy,0
346,Data/preprocessed slices/slice_104_NC254_motion.npy,1
347,Data/preprocessed slices/slice_104_NC254_nomotion.npy,0
348,Data/preprocessed slices/slice_105_NC225_motion.npy,1
349,Data/preprocessed slices/slice_105_NC225_nomotion.npy,0
350,Data/preprocessed slices/slice_105_NC240_motion.npy,1
351,Data/preprocessed slices/slice_105_NC240_nomotion.npy,0
352,Data/preprocessed slices/slice_105_NC242_motion.npy,1
353,Data/preprocessed slices/slice_105_NC242_nomotion.npy,0
354,Data/preprocessed slices/slice_105_NC244_motion.npy,1
355,Data/preprocessed slices/slice_105_NC244_nomotion.npy,0
356,Data/preprocessed slices/slice_105_NC254_motion.npy,1
357,Data/preprocessed slices/slice_105_NC254_nomotion.npy,0
358,Data/preprocessed slices/slice_106_NC225_motion.npy,1
359,Data/preprocessed slices/slice_106_NC225_nomotion.npy,0
360,Data/preprocessed slices/slice_106_NC240_motion.npy,1
361,Data/preprocessed slices/slice_106_NC240_nomotion.npy,0
362,Data/preprocessed slices/slice_106_NC242_motion.npy,1
363,Data/preprocessed slices/slice_106_NC242_nomotion.npy,0
364,Data/preprocessed slices/slice_106_NC244_motion.npy,1
365,Data/preprocessed slices/slice_106_NC244_nomotion.npy,0
366,Data/preprocessed slices/slice_106_NC254_motion.npy,1
367,Data/preprocessed slices/slice_106_NC254_nomotion.npy,0
368,Data/preprocessed slices/slice_107_NC225_motion.npy,1
369,Data/preprocessed slices/slice_107_NC225_nomotion.npy,0
370,Data/preprocessed slices/slice_107_NC240_nomotion.npy,0
371,Data/preprocessed slices/slice_107_NC240_motion.npy,1
372,Data/preprocessed slices/slice_107_NC242_motion.npy,1
373,Data/preprocessed slices/slice_107_NC242_nomotion.npy,0
374,Data/preprocessed slices/slice_107_NC244_motion.npy,1
375,Data/preprocessed slices/slice_107_NC244_nomotion.npy,0
376,Data/preprocessed slices/slice_107_NC254_motion.npy,1
377,Data/preprocessed slices/slice_107_NC254_nomotion.npy,0
378,Data/preprocessed slices/slice_108_NC225_motion.npy,1
379,Data/preprocessed slices/slice_108_NC225_nomotion.npy,0
380,Data/preprocessed slices/slice_108_NC240_motion.npy,1
381,Data/preprocessed slices/slice_108_NC240_nomotion.npy,0
382,Data/preprocessed slices/slice_108_NC242_nomotion.npy,0
383,Data/preprocessed slices/slice_108_NC242_motion.npy,1
384,Data/preprocessed slices/slice_108_NC244_motion.npy,1
385,Data/preprocessed slices/slice_108_NC244_nomotion.npy,0
386,Data/preprocessed slices/slice_108_NC254_motion.npy,1
387,Data/preprocessed slices/slice_108_NC254_nomotion.npy,0
388,Data/preprocessed slices/slice_109_NC225_motion.npy,1
389,Data/preprocessed slices/slice_109_NC225_nomotion.npy,0
390,Data/preprocessed slices/slice_109_NC240_motion.npy,1
391,Data/preprocessed slices/slice_109_NC240_nomotion.npy,0
392,Data/preprocessed slices/slice_109_NC242_motion.npy,1
393,Data/preprocessed slices/slice_109_NC242_nomotion.npy,0
394,Data/preprocessed slices/slice_109_NC244_motion.npy,1
395,Data/preprocessed slices/slice_109_NC244_nomotion.npy,0
396,Data/preprocessed slices/slice_109_NC254_motion.npy,1
397,Data/preprocessed slices/slice_109_NC254_nomotion.npy,0
398,Data/preprocessed slices/slice_110_NC225_motion.npy,1
399,Data/preprocessed slices/slice_110_NC225_nomotion.npy,0
400,Data/preprocessed slices/slice_110_NC240_motion.npy,1
401,Data/preprocessed slices/slice_110_NC240_nomotion.npy,0
402,Data/preprocessed slices/slice_110_NC242_motion.npy,1
403,Data/preprocessed slices/slice_110_NC242_nomotion.npy,0
404,Data/preprocessed slices/slice_110_NC244_motion.npy,1
405,Data/preprocessed slices/slice_110_NC244_nomotion.npy,0
406,Data/preprocessed slices/slice_110_NC254_motion.npy,1
407,Data/preprocessed slices/slice_110_NC254_nomotion.npy,0
408,Data/preprocessed slices/slice_111_NC225_motion.npy,1
409,Data/preprocessed slices/slice_111_NC225_nomotion.npy,0
410,Data/preprocessed slices/slice_111_NC240_motion.npy,1
411,Data/preprocessed slices/slice_111_NC240_nomotion.npy,0
412,Data/preprocessed slices/slice_111_NC242_motion.npy,1
413,Data/preprocessed slices/slice_111_NC242_nomotion.npy,0
414,Data/preprocessed slices/slice_111_NC244_motion.npy,1
415,Data/preprocessed slices/slice_111_NC244_nomotion.npy,0
416,Data/preprocessed slices/slice_111_NC254_motion.npy,1
417,Data/preprocessed slices/slice_111_NC254_nomotion.npy,0
418,Data/preprocessed slices/slice_112_NC225_motion.npy,1
419,Data/preprocessed slices/slice_112_NC225_nomotion.npy,0
420,Data/preprocessed slices/slice_112_NC240_motion.npy,1
421,Data/preprocessed slices/slice_112_NC240_nomotion.npy,0
422,Data/preprocessed slices/slice_112_NC242_motion.npy,1
423,Data/preprocessed slices/slice_112_NC242_nomotion.npy,0
424,Data/preprocessed slices/slice_112_NC244_motion.npy,1
425,Data/preprocessed slices/slice_112_NC244_nomotion.npy,0
426,Data/preprocessed slices/slice_112_NC254_motion.npy,1
427,Data/preprocessed slices/slice_112_NC254_nomotion.npy,0
428,Data/preprocessed slices/slice_113_NC225_motion.npy,1
429,Data/preprocessed slices/slice_113_NC225_nomotion.npy,0
430,Data/preprocessed slices/slice_113_NC240_motion.npy,1
431,Data/preprocessed slices/slice_113_NC240_nomotion.npy,0
432,Data/preprocessed slices/slice_113_NC242_motion.npy,1
433,Data/preprocessed slices/slice_113_NC242_nomotion.npy,0
434,Data/preprocessed slices/slice_113_NC244_motion.npy,1
435,Data/preprocessed slices/slice_113_NC244_nomotion.npy,0
436,Data/preprocessed slices/slice_113_NC254_motion.npy,1
437,Data/preprocessed slices/slice_113_NC254_nomotion.npy,0
438,Data/preprocessed slices/slice_114_NC225_motion.npy,1
439,Data/preprocessed slices/slice_114_NC225_nomotion.npy,0
440,Data/preprocessed slices/slice_114_NC240_motion.npy,1
441,Data/preprocessed slices/slice_114_NC240_nomotion.npy,0
442,Data/preprocessed slices/slice_114_NC242_motion.npy,1
443,Data/preprocessed slices/slice_114_NC242_nomotion.npy,0
444,Data/preprocessed slices/slice_114_NC244_motion.npy,1
445,Data/preprocessed slices/slice_114_NC244_nomotion.npy,0
446,Data/preprocessed slices/slice_114_NC254_motion.npy,1
447,Data/preprocessed slices/slice_114_NC254_nomotion.npy,0
448,Data/preprocessed slices/slice_115_NC225_motion.npy,1
449,Data/preprocessed slices/slice_115_NC225_nomotion.npy,0
450,Data/preprocessed slices/slice_115_NC240_motion.npy,1
